@relation classification
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute class {Good,Bad,}
@data
3.526296,0.452681,0.720277,0.178244,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
3.636492,0.366456,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.688757,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.514484,0.178244,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.249542,0.057237,1.970216,209.562821,0.232284,Good
4.628263,0.366456,0.594514,0.249542,0.058359,1.407297,209.562821,0.281421,Good
4.628263,0.366456,0.565932,0.249542,0.058359,1.626210,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.249542,0.058359,1.688757,179.625275,0.281421,Good
4.628263,0.373641,0.565932,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.626210,209.562821,0.241218,Good
4.628263,0.373641,0.720277,0.249542,0.070704,1.501117,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.688757,209.562821,0.214416,Good
4.628263,0.373641,0.565932,0.249542,0.057237,1.501117,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.373641,0.720277,0.249542,0.057237,1.688757,209.562821,0.221116,Good
4.628263,0.452681,0.565932,0.196069,0.070704,1.688757,209.562821,0.227817,Good
4.628263,0.388012,0.617380,0.249542,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.565932,0.205971,0.070704,1.970216,172.972487,0.281421,Good
4.628263,0.373641,0.720277,0.249542,0.057237,1.970216,164.656503,0.241218,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,172.972487,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,169.646094,0.241218,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,164.656503,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.970216,164.656503,0.241218,Good
4.628263,0.452681,0.720277,0.202010,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.407297,164.656503,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,179.625275,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.232284,Good
4.628263,0.323343,0.720277,0.249542,0.070704,1.501117,179.625275,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.178244,0.070704,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,164.656503,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.070704,1.970216,164.656503,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
3.305902,0.388012,0.720277,0.249542,0.055553,1.688757,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.501117,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
3.305902,0.452681,0.720277,0.205971,0.070704,1.688757,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.501117,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.514484,0.249542,0.058359,1.970216,159.666912,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.565932,0.249542,0.058359,1.688757,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.583081,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.514484,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.050503,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.196069,0.060604,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.970216,179.625275,0.281421,Good
3.746689,0.452681,0.720277,0.205971,0.070704,1.970216,179.625275,0.227817,Good
4.628263,0.452681,0.720277,0.213893,0.055553,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.241218,Good
4.628263,0.323343,0.720277,0.249542,0.060604,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,179.625275,0.281421,Good
3.746689,0.452681,0.583081,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.746689,0.388012,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
3.967083,0.452681,0.583081,0.202010,0.057237,1.626210,209.562821,0.227817,Good
4.628263,0.452681,0.594514,0.249542,0.057237,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.205971,0.057237,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.249542,0.055553,1.626210,209.562821,0.221116,Good
3.305902,0.452681,0.594514,0.249542,0.055553,1.626210,209.562821,0.281421,Good
3.746689,0.344900,0.594514,0.178244,0.058359,1.626210,209.562821,0.201015,Good
3.305902,0.452681,0.594514,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.355678,0.594514,0.205971,0.057237,1.626210,209.562821,0.232284,Good
3.746689,0.452681,0.720277,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.305902,0.452681,0.720277,0.205971,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.058359,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.249542,0.058359,1.594937,209.562821,0.281421,Good
3.746689,0.452681,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
3.746689,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
3.746689,0.373641,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.202010,0.058359,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.227817,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.626210,209.562821,0.227817,Good
3.746689,0.452681,0.720277,0.133683,0.037877,1.626210,209.562821,0.150761,Good
4.628263,0.452681,0.594514,0.249542,0.057237,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.583081,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.820154,0.452681,0.720277,0.202010,0.050503,1.626210,209.562821,0.227817,Good
3.820154,0.452681,0.583081,0.196069,0.057237,1.626210,209.562821,0.241218,Good
4.628263,0.452681,0.583081,0.249542,0.070704,1.626210,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.583081,0.202010,0.057237,1.626210,209.562821,0.227817,Good
3.305902,0.452681,0.720277,0.202010,0.057237,1.407297,209.562821,0.227817,Good
3.746689,0.452681,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
3.746689,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.820154,0.373641,0.583081,0.202010,0.070704,1.970216,209.562821,0.227817,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
3.820154,0.452681,0.583081,0.202010,0.070704,1.626210,209.562821,0.227817,Good
4.628263,0.452681,0.583081,0.202010,0.057237,1.626210,209.562821,0.227817,Good
3.746689,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.548782,0.178244,0.055553,1.970216,209.562821,0.201015,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.594937,209.562821,0.232284,Good
3.820154,0.452681,0.720277,0.205971,0.058359,1.407297,209.562821,0.232284,Good
3.746689,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.594937,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.594937,209.562821,0.281421,Good
3.746689,0.452681,0.594514,0.249542,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.232284,Good
3.746689,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.058359,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.205971,0.058359,1.501117,209.562821,0.232284,Good
3.746689,0.452681,0.720277,0.249542,0.058359,1.626210,164.656503,0.227817,Good
4.628263,0.452681,0.720277,0.205971,0.058359,1.970216,209.562821,0.232284,Good
4.628263,0.452681,0.594514,0.196069,0.070704,1.970216,164.656503,0.281421,Good
4.628263,0.452681,0.565932,0.213893,0.055553,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.249542,0.057237,1.407297,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.053870,1.970216,169.646094,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.548027,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.133683,0.070704,1.970216,209.562821,0.150761,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.626210,164.656503,0.281421,Good
4.628263,0.452681,0.583081,0.249542,0.053870,1.970216,179.625275,0.281421,Good
4.628263,0.366456,0.720277,0.225776,0.070704,1.970216,209.562821,0.150761,Good
4.628263,0.344900,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.373641,0.594514,0.133683,0.070704,1.970216,164.656503,0.150761,Good
4.628263,0.452681,0.583081,0.249542,0.050503,1.594937,209.562821,0.281421,Good
4.628263,0.452681,0.594514,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.196069,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.583081,0.202010,0.070704,1.626210,209.562821,0.221116,Good
4.628263,0.344900,0.720277,0.263405,0.057237,1.970216,179.625275,0.252385,Good
4.628263,0.452681,0.720277,0.205971,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.055553,1.970216,209.562821,0.232284,Good
4.628263,0.323343,0.720277,0.249542,0.060604,1.970216,209.562821,0.221116,Good
4.628263,0.373641,0.514484,0.205971,0.070704,1.501117,209.562821,0.201015,Good
4.628263,0.344900,0.548782,0.205971,0.060604,1.626210,209.562821,0.150761,Good
4.628263,0.452681,0.583081,0.178244,0.058359,1.970216,169.646094,0.281421,Good
4.628263,0.452681,0.565932,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.514484,0.249542,0.057237,1.688757,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.323343,0.720277,0.190127,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.060604,1.688757,209.562821,0.281421,Good
4.628263,0.373641,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.388012,0.720277,0.249542,0.053870,1.501117,209.562821,0.232284,Good
4.628263,0.452681,0.720277,0.263405,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.617380,0.196069,0.055553,1.688757,169.646094,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.388012,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.202010,0.070704,1.501117,209.562821,0.221116,Good
4.628263,0.452681,0.720277,0.249542,0.060604,1.970216,149.687730,0.281421,Good
4.628263,0.355678,0.720277,0.249542,0.050503,1.501117,209.562821,0.254619,Good
4.628263,0.373641,0.548782,0.263405,0.057237,1.688757,209.562821,0.256852,Good
4.628263,0.452681,0.720277,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.213893,0.070704,1.970216,209.562821,0.221116,Good
4.628263,0.388012,0.720277,0.196069,0.060604,1.970216,209.562821,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.055553,1.970216,209.562821,0.256852,Good
4.628263,0.373641,0.583081,0.249542,0.070704,1.970216,209.562821,0.281421,Good
4.628263,0.344900,0.720277,0.249542,0.050503,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.190127,0.070704,1.970216,169.646094,0.281421,Good
4.628263,0.452681,0.720277,0.249542,0.057237,1.970216,209.562821,0.281421,Good
4.628263,0.355678,0.720277,0.196069,0.050503,1.970216,159.666912,0.281421,Good
4.628263,0.452681,0.583081,0.249542,0.057237,1.970216,179.625275,0.281421,Good
4.628263,0.452681,0.720277,0.178244,0.070704,1.970216,209.562821,0.281421,Good
4.325498,0.418424,0.584360,0.304538,0.053737,1.851137,204.374163,0.270894,Bad
4.325498,0.302020,0.584360,0.226686,0.075232,1.851137,155.713648,0.257870,Bad
4.325498,0.339773,0.473053,0.226686,0.075232,1.454465,160.579699,0.328198,Bad
4.325498,0.226515,0.445227,0.288510,0.059111,1.851137,204.374163,0.328198,Bad
4.325498,0.339773,0.584360,0.288510,0.064484,1.851137,145.981545,0.250056,Bad
4.325498,0.283144,0.500880,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.327188,0.584360,0.206078,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.320896,0.445227,0.288510,0.064484,1.851137,204.374163,0.328198,Bad
4.325498,0.320896,0.584360,0.288510,0.075232,1.851137,204.374163,0.281313,Bad
4.325498,0.207639,0.584360,0.288510,0.057319,1.586689,204.374163,0.328198,Bad
4.325498,0.327188,0.500880,0.288510,0.075232,1.454465,160.579699,0.328198,Bad
4.325498,0.283144,0.500880,0.247294,0.059111,1.851137,175.177854,0.328198,Bad
4.325498,0.311458,0.584360,0.247294,0.059111,1.586689,204.374163,0.328198,Bad
4.325498,0.339773,0.584360,0.206078,0.060902,1.322241,145.981545,0.328198,Bad
4.325498,0.283144,0.500880,0.233555,0.064484,1.586689,204.374163,0.234427,Bad
4.325498,0.327188,0.584360,0.206078,0.057319,1.851137,145.981545,0.328198,Bad
4.325498,0.396401,0.459140,0.247294,0.075232,1.586689,204.374163,0.265684,Bad
4.325498,0.283144,0.584360,0.154559,0.075232,1.851137,204.374163,0.175820,Bad
4.325498,0.339773,0.584360,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.283144,0.500880,0.154559,0.075232,1.851137,155.713648,0.175820,Bad
4.325498,0.327188,0.482329,0.288510,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.396401,0.417400,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.396401,0.445227,0.261033,0.059111,1.851137,204.374163,0.346431,Bad
4.325498,0.302020,0.473053,0.288510,0.075232,1.586689,204.374163,0.328198,Bad
4.325498,0.396401,0.500880,0.247294,0.053737,1.851137,204.374163,0.328198,Bad
4.325498,0.302020,0.584360,0.288510,0.075232,1.851137,204.374163,0.281313,Bad
4.325498,0.302020,0.584360,0.288510,0.060902,1.851137,204.374163,0.328198,Bad
4.325498,0.311458,0.584360,0.288510,0.064484,1.527923,168.689785,0.328198,Bad
4.325498,0.311458,0.584360,0.288510,0.059111,1.527923,168.689785,0.328198,Bad
4.325498,0.396401,0.584360,0.226686,0.075232,1.498540,204.374163,0.328198,Bad
4.325498,0.396401,0.482329,0.288510,0.059111,1.851137,165.445751,0.328198,Bad
4.325498,0.327188,0.500880,0.154559,0.040303,1.410390,109.486159,0.175820,Bad
4.325498,0.327188,0.584360,0.154559,0.079411,1.322241,183.287940,0.175820,Bad
3.707570,0.396401,0.584360,0.226686,0.059111,1.322241,204.374163,0.281313,Bad
4.325498,0.327188,0.500880,0.288510,0.057319,1.851137,204.374163,0.328198,Bad
4.325498,0.283144,0.500880,0.288510,0.075232,1.851137,175.177854,0.270894,Bad
3.398605,0.283144,0.584360,0.226686,0.075232,1.851137,165.445751,0.234427,Bad
4.325498,0.396401,0.584360,0.247294,0.064484,1.851137,204.374163,0.328198,Bad
4.325498,0.311458,0.459140,0.288510,0.059111,1.851137,160.579699,0.328198,Bad
3.707570,0.396401,0.459140,0.206078,0.060902,1.586689,204.374163,0.265684,Bad
4.325498,0.396401,0.584360,0.164863,0.059111,1.322241,155.713648,0.234427,Bad
3.707570,0.311458,0.417400,0.233555,0.053737,1.586689,145.981545,0.265684,Bad
4.325498,0.396401,0.417400,0.288510,0.075232,1.586689,204.374163,0.265684,Bad
4.325498,0.283144,0.584360,0.206078,0.060902,1.851137,145.981545,0.234427,Bad
3.707570,0.283144,0.584360,0.206078,0.053737,1.851137,145.981545,0.257870,Bad
4.325498,0.396401,0.584360,0.206078,0.075232,1.851137,204.374163,0.257870,Bad
4.325498,0.327188,0.584360,0.288510,0.064484,1.851137,204.374163,0.328198,Bad
4.325498,0.339773,0.584360,0.206078,0.062096,1.851137,204.374163,0.328198,Bad
4.325498,0.311458,0.417400,0.288510,0.075232,1.322241,204.374163,0.250056,Bad
4.325498,0.396401,0.482329,0.288510,0.059111,1.586689,204.374163,0.328198,Bad
4.325498,0.311458,0.584360,0.247294,0.075232,1.410390,165.445751,0.257870,Bad
3.707570,0.283144,0.584360,0.288510,0.075232,1.322241,175.177854,0.328198,Bad
4.325498,0.283144,0.473053,0.288510,0.075232,1.851137,160.579699,0.270894,Bad
4.325498,0.283144,0.482329,0.206078,0.039407,1.527923,155.713648,0.257870,Bad
3.089641,0.302020,0.417400,0.233555,0.059111,1.586689,165.445751,0.187542,Bad
4.325498,0.283144,0.584360,0.206078,0.075232,1.322241,204.374163,0.281313,Bad
3.501594,0.396401,0.500880,0.233555,0.064484,1.851137,204.374163,0.265684,Bad
3.707570,0.283144,0.584360,0.226686,0.053737,1.498540,160.579699,0.234427,Bad
3.707570,0.283144,0.482329,0.247294,0.075232,1.851137,204.374163,0.281313,Bad
3.089641,0.302020,0.482329,0.226686,0.053737,1.454465,160.579699,0.257870,Bad
3.089641,0.396401,0.459140,0.233555,0.075232,1.454465,204.374163,0.234427,Bad
4.325498,0.396401,0.459140,0.288510,0.075232,1.851137,160.579699,0.328198,Bad
3.398605,0.283144,0.417400,0.206078,0.064484,1.322241,204.374163,0.234427,Bad
3.398605,0.396401,0.417400,0.206078,0.053737,1.527923,204.374163,0.328198,Bad
4.325498,0.396401,0.459140,0.226686,0.042990,1.454465,204.374163,0.257870,Bad
4.325498,0.396401,0.417400,0.288510,0.053737,1.498540,204.374163,0.328198,Bad
4.325498,0.396401,0.584360,0.233555,0.075232,1.851137,204.374163,0.234427,Bad
3.707570,0.311458,0.459140,0.288510,0.057319,1.586689,165.445751,0.257870,Bad
4.325498,0.339773,0.500880,0.288510,0.062096,1.851137,155.713648,0.328198,Bad
4.325498,0.311458,0.445227,0.206078,0.075232,1.851137,175.177854,0.234427,Bad
4.325498,0.339773,0.417400,0.164863,0.059111,1.454465,145.981545,0.234427,Bad
3.089641,0.302020,0.584360,0.288510,0.075232,1.586689,168.689785,0.270894,Bad
4.325498,0.283144,0.417400,0.206078,0.057319,1.851137,145.981545,0.234427,Bad
4.325498,0.320896,0.500880,0.288510,0.062096,1.454465,155.713648,0.328198,Bad
4.325498,0.283144,0.584360,0.226686,0.075232,1.851137,155.713648,0.281313,Bad
3.398605,0.311458,0.417400,0.226686,0.060902,1.498540,175.177854,0.257870,Bad
4.325498,0.311458,0.584360,0.247294,0.059111,1.851137,204.374163,0.281313,Bad
3.398605,0.311458,0.445227,0.206078,0.060902,1.851137,160.579699,0.234427,Bad
4.325498,0.283144,0.473053,0.109908,0.053737,1.586689,160.579699,0.125028,Bad
4.325498,0.283144,0.584360,0.247294,0.064484,1.851137,204.374163,0.328198,Bad
3.398605,0.283144,0.473053,0.185471,0.059111,1.586689,168.689785,0.210985,Bad
4.325498,0.212358,0.584360,0.288510,0.062096,1.851137,175.177854,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.851137,204.374163,0.270894,Bad
4.325498,0.396401,0.584360,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.064484,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.851137,204.374163,0.281313,Bad
4.325498,0.418424,0.584360,0.288510,0.075232,1.689530,204.374163,0.270894,Bad
4.325498,0.311458,0.584360,0.288510,0.075232,1.454465,204.374163,0.265684,Bad
4.325498,0.320896,0.584360,0.288510,0.075232,1.410390,160.579699,0.328198,Bad
4.325498,0.339773,0.584360,0.288510,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.302020,0.584360,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.302020,0.584360,0.288510,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.396401,0.584360,0.288510,0.075232,1.586689,204.374163,0.328198,Bad
4.325498,0.361795,0.500880,0.247294,0.075232,1.527923,175.177854,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.454465,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.238135,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.500880,0.233555,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.500880,0.288510,0.075232,1.851137,165.445751,0.328198,Bad
4.325498,0.212358,0.445227,0.288510,0.075232,1.498540,175.177854,0.328198,Bad
4.325498,0.396401,0.500880,0.247294,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.851137,204.374163,0.257870,Bad
4.325498,0.212358,0.445227,0.288510,0.059111,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.459140,0.288510,0.075232,1.851137,175.177854,0.281313,Bad
4.325498,0.396401,0.584360,0.288510,0.062096,0.991681,204.374163,0.328198,Bad
4.325498,0.396401,0.584360,0.288510,0.075232,0.991681,204.374163,0.250056,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.410390,175.177854,0.328198,Bad
4.325498,0.212358,0.500880,0.288510,0.053737,1.851137,165.445751,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.361795,0.584360,0.226686,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.206078,0.075232,1.851137,204.374163,0.281313,Bad
4.325498,0.212358,0.500880,0.238135,0.075232,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.075232,1.410390,204.374163,0.328198,Bad
4.325498,0.212358,0.584360,0.288510,0.064484,1.851137,204.374163,0.328198,Bad
4.325498,0.212358,0.417400,0.238135,0.075232,1.851137,204.374163,0.281313,Bad
4.325498,0.212358,0.473053,0.288510,0.064484,1.410390,204.374163,0.328198,Bad
4.325498,0.212358,0.417400,0.288510,0.075232,1.851137,204.374163,0.328198,Bad
